filename, 15-20, 25-32, 38-43, 4-6, 48-53, 60+, 8-13
42_1_1_20170112234136775-jpg-chip_jpg.rf.778d99d9466503dff9281922209a9d66.jpg, 0, 0, 1, 0, 0, 0, 0
26_0_1_20170116200714834-jpg-chip_jpg.rf.777fb94cd8a3159e591ccea05740e809.jpg, 0, 1, 0, 0, 0, 0, 0
30_1_2_20170116164357135-jpg-chip_jpg.rf.771b2382e213144f799c6a7b5838872f.jpg, 0, 1, 0, 0, 0, 0, 0
50_0_0_20170109004250555-jpg-chip_jpg.rf.7773716fb061b9911e005c37fb2351ac.jpg, 0, 0, 0, 0, 1, 0, 0
26_1_3_20170119193136450-jpg-chip_jpg.rf.779acbae61e8b23358c2179b69ec6b3e.jpg, 0, 1, 0, 0, 0, 0, 0
41_0_4_20170104202035282-jpg-chip_jpg.rf.754cbb35afd6e5a09e634f305c120c22.jpg, 0, 0, 1, 0, 0, 0, 0
38_0_4_20170104202201977-jpg-chip_jpg.rf.7799c0d419d55eaf5e8cb6b1ab8b62e7.jpg, 0, 0, 1, 0, 0, 0, 0
80_1_3_20170119212033985-jpg-chip_jpg.rf.77cbf574a1fba84801a96aeb23a04a90.jpg, 0, 0, 0, 0, 0, 1, 0
70_0_0_20170111205843899-jpg-chip_jpg.rf.77a20f2322076bef847b70cc0ab98f09.jpg, 0, 0, 0, 0, 0, 1, 0
53_1_0_20170117163700586-jpg-chip_jpg.rf.77b5cb7b99d61535dd111d14944dc8a6.jpg, 0, 0, 0, 0, 1, 0, 0
16_0_0_20170110231521377-jpg-chip_jpg.rf.777607d21dc86c814f89d21d4650efde.jpg, 1, 0, 0, 0, 0, 0, 0
60_0_0_20170117162852563-jpg-chip_jpg.rf.77729560cf2fec2bb398ed750d329e93.jpg, 0, 0, 0, 0, 0, 1, 0
40_1_0_20170116235425418-jpg-chip_jpg.rf.77c466eb1fe45f032f5507fdb78c59f4.jpg, 0, 0, 1, 0, 0, 0, 0
9_0_0_20170110225101384-jpg-chip_jpg.rf.776bb5864a43e59057db7e52989b1bfb.jpg, 0, 0, 0, 0, 0, 0, 1
40_1_0_20170117191308044-jpg-chip_jpg.rf.77e2f9407c23e6c2309853865e5ce518.jpg, 0, 0, 1, 0, 0, 0, 0
17_0_0_20170110232257182-jpg-chip_jpg.rf.7772c756f0a2196f838597ef6669ca12.jpg, 1, 0, 0, 0, 0, 0, 0
15_0_1_20170113180633029-jpg-chip_jpg.rf.778671ed649877dc8e209cc859d57e5e.jpg, 1, 0, 0, 0, 0, 0, 0
40_0_0_20170117152243349-jpg-chip_jpg.rf.77a6198a7049060c2913acf896e98f15.jpg, 0, 0, 1, 0, 0, 0, 0
76_1_0_20170110181320253-jpg-chip_jpg.rf.77de51490e50096cb5c554856d5d7f6f.jpg, 0, 0, 0, 0, 0, 1, 0
39_0_0_20170104202134507-jpg-chip_jpg.rf.77b2cc1f62590f640405c85ce9c2f853.jpg, 0, 0, 1, 0, 0, 0, 0
16_1_0_20170109214535714-jpg-chip_jpg.rf.780d2521aa7e9fe6ab30acbd734ac42b.jpg, 1, 0, 0, 0, 0, 0, 0
41_1_1_20170117203858971-jpg-chip_jpg.rf.77fd66a0487a1fef4d9ccabdabc6a074.jpg, 0, 0, 1, 0, 0, 0, 0
43_1_0_20170103183352530-jpg-chip_jpg.rf.77e4486fb69de1a78bb1a2081d7a6920.jpg, 0, 0, 1, 0, 0, 0, 0
52_1_0_20170110131852751-jpg-chip_jpg.rf.77fa661363f138931594ba59798e7573.jpg, 0, 0, 0, 0, 1, 0, 0
40_0_0_20170116235455068-jpg-chip_jpg.rf.77f08be87c131047996f2fc0005071fd.jpg, 0, 0, 1, 0, 0, 0, 0
9_0_2_20170110224822473-jpg-chip_jpg.rf.784f4f93c295b52f1413c9ba3ef0a7b6.jpg, 0, 0, 0, 0, 0, 0, 1
4_0_0_20170110224817102-jpg-chip_jpg.rf.7861a603e585ef19abd56b951f510683.jpg, 0, 0, 0, 1, 0, 0, 0
4_0_0_20170110212814225-jpg-chip_jpg.rf.78231199be660bda736219c053472947.jpg, 0, 0, 0, 1, 0, 0, 0
53_1_4_20170117204257206-jpg-chip_jpg.rf.78610154c0609e48bb4b9d2d00f9240d.jpg, 0, 0, 0, 0, 1, 0, 0
26_1_2_20170104022154229-jpg-chip_jpg.rf.77db9084eb7406d77e8b575138da583e.jpg, 0, 1, 0, 0, 0, 0, 0
67_0_0_20170109012902657-jpg-chip_jpg.rf.789861b8db9279bc4b17e33f4f7edcd3.jpg, 0, 0, 0, 0, 0, 1, 0
28_0_3_20170119163006483-jpg-chip_jpg.rf.78127ba0e1ac0711cd8eee92596d5739.jpg, 0, 1, 0, 0, 0, 0, 0
32_1_4_20170103180839999-jpg-chip_jpg.rf.78da46443996991a65c876d895725e57.jpg, 0, 1, 0, 0, 0, 0, 0
18_1_0_20170109212538216-jpg-chip_jpg.rf.78865c7682819b509e454f560dfeea54.jpg, 1, 0, 0, 0, 0, 0, 0
5_0_3_20161220220614792-jpg-chip_jpg.rf.7858a80c27dc51c07919162be7cd7736.jpg, 0, 0, 0, 1, 0, 0, 0
40_1_1_20170113001728994-jpg-chip_jpg.rf.78ff60631fdef7608d8031db1f49b398.jpg, 0, 0, 1, 0, 0, 0, 0
71_1_0_20170110160644048-jpg-chip_jpg.rf.78aa3d3a426b1f1de1a30928f996ae10.jpg, 0, 0, 0, 0, 0, 1, 0
4_0_3_20161220220759066-jpg-chip_jpg.rf.7904a49513c1ef62d17bb71340598a0d.jpg, 0, 0, 0, 1, 0, 0, 0
42_1_0_20170112235933106-jpg-chip_jpg.rf.783e1d88884e7cb8bb94fd6879580664.jpg, 0, 0, 1, 0, 0, 0, 0
5_1_4_20170116232419298-jpg-chip_jpg.rf.785a0920c651950b9c1d9d5dea611816.jpg, 0, 0, 0, 1, 0, 0, 0
26_1_2_20170116163019946-jpg-chip_jpg.rf.79026d65882b8cbc7b19abc9496de283.jpg, 0, 1, 0, 0, 0, 0, 0
38_1_0_20170104002144725-jpg-chip_jpg.rf.7928aad41372fc3f10ce482b71142768.jpg, 0, 0, 1, 0, 0, 0, 0
5_0_0_20170110213615044-jpg-chip_jpg.rf.7803694182922c9d7159af739078f259.jpg, 0, 0, 0, 1, 0, 0, 0
51_1_3_20170109142223564-jpg-chip_jpg.rf.78caea8c72f5ecbbd487c6e1aafe0f3e.jpg, 0, 0, 0, 0, 1, 0, 0
42_1_4_20170117171425948-jpg-chip_jpg.rf.78abf6860526c0de13c31146f235b082.jpg, 0, 0, 1, 0, 0, 0, 0
16_0_0_20170110232444834-jpg-chip_jpg.rf.7933635c50d5167a2373c41e30f58bbe.jpg, 1, 0, 0, 0, 0, 0, 0
12_1_3_20170104221910239-jpg-chip_jpg.rf.78eea8134506b585932baf52826bd3f9.jpg, 0, 0, 0, 0, 0, 0, 1
51_0_0_20170107212023866-jpg-chip_jpg.rf.78e7a40e5b002b918f661215b286e14c.jpg, 0, 0, 0, 0, 1, 0, 0
28_0_1_20170113135703082-jpg-chip_jpg.rf.789606b6fbf534b049273ae7eccb407b.jpg, 0, 1, 0, 0, 0, 0, 0
85_1_1_20170110184037971-jpg-chip_jpg.rf.78aebce8e8c2d10948a52a2a1f2ac48e.jpg, 0, 0, 0, 0, 0, 1, 0
5_1_1_20170112235010687-jpg-chip_jpg.rf.79662637a6007e7673666e3ec54f501d.jpg, 0, 0, 0, 1, 0, 0, 0
20_1_0_20170109132033628-jpg-chip_jpg.rf.79894b24f6e5755fb4fbaea5a20a5e18.jpg, 1, 0, 0, 0, 0, 0, 0
75_1_1_20170105003534605-jpg-chip_jpg.rf.7964bfca881c088db72120af23fdd076.jpg, 0, 0, 0, 0, 0, 1, 0
4_0_2_20170110225135002-jpg-chip_jpg.rf.7906a686fd2b4db1b2fcb33bc44b71ab.jpg, 0, 0, 0, 1, 0, 0, 0
79_0_0_20170111222432817-jpg-chip_jpg.rf.782e91383dac81c1d5ced2953808f508.jpg, 0, 0, 0, 0, 0, 1, 0
17_1_3_20170104222027959-jpg-chip_jpg.rf.795446395e97f1a58b53dab98f75616f.jpg, 1, 0, 0, 0, 0, 0, 0
53_1_0_20170110160643313-jpg-chip_jpg.rf.79c1bceac7b565e05d05d6d54b6404f4.jpg, 0, 0, 0, 0, 1, 0, 0
61_0_3_20170119211812241-jpg-chip_jpg.rf.79d54e84bab2f6572d7265da757a3d71.jpg, 0, 0, 0, 0, 0, 1, 0
26_1_1_20170117134025403-jpg-chip_jpg.rf.79641072339216c4c8b5908de5860cea.jpg, 0, 1, 0, 0, 0, 0, 0
53_0_0_20170109012723533-jpg-chip_jpg.rf.79c99c4b8d799834133e2fb19ae9c457.jpg, 0, 0, 0, 0, 1, 0, 0
50_0_3_20170119204603807-jpg-chip_jpg.rf.792b1497678ee8775e0dfb7d8a9a83f0.jpg, 0, 0, 0, 0, 1, 0, 0
42_1_2_20170104201224233-jpg-chip_jpg.rf.7a04edf884428b356d1b3b642ad8d887.jpg, 0, 0, 1, 0, 0, 0, 0
25_1_4_20161223230018963-jpg-chip_jpg.rf.796c6817a27a09c6d451185238f600fd.jpg, 0, 1, 0, 0, 0, 0, 0
4_1_4_20170103213350292-jpg-chip_jpg.rf.79da673815d24bae20dcaa75cc20c343.jpg, 0, 0, 0, 1, 0, 0, 0
16_0_0_20170110231647118-jpg-chip_jpg.rf.79b726a371e94b8fb4674f6edf2fd711.jpg, 1, 0, 0, 0, 0, 0, 0
52_1_0_20170109142345793-jpg-chip_jpg.rf.7937ce43929dcc95e2cdf81f445e7581.jpg, 0, 0, 0, 0, 1, 0, 0
28_0_4_20170117020801701-jpg-chip_jpg.rf.79cbab566803cab4add7c7fec6adb811.jpg, 0, 1, 0, 0, 0, 0, 0
4_0_0_20161219192808843-jpg-chip_jpg.rf.7a0215e5facd776a0a2fc3f259e64b02.jpg, 0, 0, 0, 1, 0, 0, 0
5_0_0_20170110213149382-jpg-chip_jpg.rf.7a2a5a4acbefb70a800558963c1b5fa0.jpg, 0, 0, 0, 1, 0, 0, 0
53_0_0_20170117190917315-jpg-chip_jpg.rf.798705341b0f8ef5b5c12d695c6184c5.jpg, 0, 0, 0, 0, 1, 0, 0
41_0_0_20170113005316069-jpg-chip_jpg.rf.79352a7fb37b51d5ca3a916050e4d7c5.jpg, 0, 0, 1, 0, 0, 0, 0
5_0_0_20170109192317486-jpg-chip_jpg.rf.7a37a45593ae305c6fb3b209889d2b79.jpg, 0, 0, 0, 1, 0, 0, 0
28_0_0_20170108225116577-jpg-chip_jpg.rf.79e9cb3ab953cb08cf43992fc7151aeb.jpg, 0, 1, 0, 0, 0, 0, 0
38_0_2_20170116192326283-jpg-chip_jpg.rf.7a9c7cc72957577eda6897542d14c5bf.jpg, 0, 0, 1, 0, 0, 0, 0
26_1_2_20170116175323304-jpg-chip_jpg.rf.7aae1c5a9a0f2c2cbd8212880a1f5ac5.jpg, 0, 1, 0, 0, 0, 0, 0
17_0_0_20170110231210547-jpg-chip_jpg.rf.7a5b19007bbbe0cc737ff67f57d582ae.jpg, 1, 0, 0, 0, 0, 0, 0
52_1_0_20170109142345793-jpg-chip_jpg.rf.7a9cf2496e548090fdd488253762859e.jpg, 0, 0, 0, 0, 1, 0, 0
17_0_0_20170114025913647-jpg-chip_jpg.rf.7ac934e342bdd46aae3ee64819359863.jpg, 1, 0, 0, 0, 0, 0, 0
8_1_0_20170109202316791-jpg-chip_jpg.rf.79d6a6f5b94dc242c66160c60cb66c81.jpg, 0, 0, 0, 0, 0, 0, 1
80_1_0_20170110154556609-jpg-chip_jpg.rf.7a1b93dbbab83704d7b30a03ebdd4445.jpg, 0, 0, 0, 0, 0, 1, 0
8_1_0_20170116200940428-jpg-chip_jpg.rf.7a3caec37ad8d4598a9716528f37700f.jpg, 0, 0, 0, 0, 0, 0, 1
31_0_0_20170117172435086-jpg-chip_jpg.rf.7a2b5bfed313d3dd8e4650ce5faea6d0.jpg, 0, 1, 0, 0, 0, 0, 0
8_0_1_20170113132601079-jpg-chip_jpg.rf.7a45315c2613111bfaee0c2fa3d579eb.jpg, 0, 0, 0, 0, 0, 0, 1
16_0_0_20170110232432328-jpg-chip_jpg.rf.7a2b81fde4eb14693db0ef33df1d78c8.jpg, 1, 0, 0, 0, 0, 0, 0
13_0_4_20170103201708406-jpg-chip_jpg.rf.7a115f9ae774dc5903f94b1726f4a0cf.jpg, 0, 0, 0, 0, 0, 0, 1
25_0_0_20170117151726084-jpg-chip_jpg.rf.7a442a0820e85eaf0ab3e97961297e97.jpg, 0, 1, 0, 0, 0, 0, 0
49_1_0_20170109142119876-jpg-chip_jpg.rf.7a2c2c75903540270f9aac2298df788d.jpg, 0, 0, 0, 0, 1, 0, 0
4_1_0_20161219230409176-jpg-chip_jpg.rf.7abc945efdc2b080fe38d3120639fddc.jpg, 0, 0, 0, 1, 0, 0, 0
62_0_0_20170104172620514-jpg-chip_jpg.rf.7a72bced313fd0c238baaa33d10a546c.jpg, 0, 0, 0, 0, 0, 1, 0
53_0_0_20170111202035978-jpg-chip_jpg.rf.7b017ca400db1b883aacebb3cd3982ab.jpg, 0, 0, 0, 0, 1, 0, 0
25_1_0_20170117143952249-jpg-chip_jpg.rf.7a54ee5932989bf0f1d25dc36d6830ce.jpg, 0, 1, 0, 0, 0, 0, 0
41_1_3_20170104214413309-jpg-chip_jpg.rf.7adab3a2c35a422c7285d2435f2282fe.jpg, 0, 0, 1, 0, 0, 0, 0
53_1_1_20170117175751930-jpg-chip_jpg.rf.7b14dc4c6a88fc92b7cc5a08c1836226.jpg, 0, 0, 0, 0, 1, 0, 0
39_0_0_20170104202134507-jpg-chip_jpg.rf.7b2cf2d197ba6b37d5cfcbaebb1e6b78.jpg, 0, 0, 1, 0, 0, 0, 0
12_0_2_20161219212833549-jpg-chip_jpg.rf.7b22066f5460a7eb1f84a5419bfe4174.jpg, 0, 0, 0, 0, 0, 0, 1
30_0_1_20170116025831395-jpg-chip_jpg.rf.7b083e26f0a2491ee33149f0d05f42a9.jpg, 0, 1, 0, 0, 0, 0, 0
26_1_3_20170116184306842-jpg-chip_jpg.rf.7a9fb1443d2cfc8ce93cc9199042e41e.jpg, 0, 1, 0, 0, 0, 0, 0
40_1_0_20170117194649491-jpg-chip_jpg.rf.7b2110b8ee4d3e9f18575a51cfb00ad6.jpg, 0, 0, 1, 0, 0, 0, 0
38_1_4_20170103230647441-jpg-chip_jpg.rf.7b2d5a0565be89f8ad6c322a283e30da.jpg, 0, 0, 1, 0, 0, 0, 0
68_0_0_20170104185731268-jpg-chip_jpg.rf.7b65ef06768346f564ef3b4bed22493d.jpg, 0, 0, 0, 0, 0, 1, 0
26_1_3_20170119193120649-jpg-chip_jpg.rf.7b390b1c9fee5f0464de7bb67fe67292.jpg, 0, 1, 0, 0, 0, 0, 0
20_0_2_20170117135024223-jpg-chip_jpg.rf.7aca49b04c8c2d3484efd1f2c780b7cb.jpg, 1, 0, 0, 0, 0, 0, 0
17_0_0_20170110231535087-jpg-chip_jpg.rf.7b15740856e10b673190b79e1d2a307f.jpg, 1, 0, 0, 0, 0, 0, 0
50_1_0_20170113210319697-jpg-chip_jpg.rf.7b11b86b151a00e7949ef0e9216abacf.jpg, 0, 0, 0, 0, 1, 0, 0
16_0_1_20170116200802213-jpg-chip_jpg.rf.7b719875d176ef0d489a642322c17911.jpg, 1, 0, 0, 0, 0, 0, 0
42_0_3_20170119204446511-jpg-chip_jpg.rf.7b0fecef802126c38aaddeb8dc3ff1dc.jpg, 0, 0, 1, 0, 0, 0, 0
38_0_0_20170116211634643-jpg-chip_jpg.rf.7b77d937d9c1f9102a10f89d06812d51.jpg, 0, 0, 1, 0, 0, 0, 0
18_0_1_20170113175555906-jpg-chip_jpg.rf.7ba5e1f759340c70e17efc63c72581c6.jpg, 1, 0, 0, 0, 0, 0, 0
50_1_1_20170117185827827-jpg-chip_jpg.rf.7bbbb622f880e41f108cdff204db316d.jpg, 0, 0, 0, 0, 1, 0, 0
70_0_2_20170116192621613-jpg-chip_jpg.rf.7bee8f2f2fd6bf6c383c457450941bbe.jpg, 0, 0, 0, 0, 0, 1, 0
61_0_3_20170119211853505-jpg-chip_jpg.rf.7ac638510b9d4d0aafe2e1d0df354ce9.jpg, 0, 0, 0, 0, 0, 1, 0
48_0_0_20170111201211982-jpg-chip_jpg.rf.7be2ab9001bf1f49c1493dadfa6251f0.jpg, 0, 0, 0, 0, 1, 0, 0
4_0_2_20170110213515094-jpg-chip_jpg.rf.7b306bd6837e5da2a7a9f68f44d3998a.jpg, 0, 0, 0, 1, 0, 0, 0
39_0_0_20170109011813551-jpg-chip_jpg.rf.7bee42dbe6c9a45d2547650598f528ce.jpg, 0, 0, 1, 0, 0, 0, 0
28_0_1_20170113154856394-jpg-chip_jpg.rf.7b979e04a1ed8e1ed9c921c49996905d.jpg, 0, 1, 0, 0, 0, 0, 0
16_1_3_20170104214252949-jpg-chip_jpg.rf.7b79e3df8334315c92c27deb85cbd4d6.jpg, 1, 0, 0, 0, 0, 0, 0
26_0_0_20170117155115749-jpg-chip_jpg.rf.7b6645625c72df950919feb0633f3551.jpg, 0, 1, 0, 0, 0, 0, 0
39_1_1_20170116160927002-jpg-chip_jpg.rf.7bd81f154071f88e85b3c6b2a8b51cb6.jpg, 0, 0, 1, 0, 0, 0, 0
50_0_3_20170104220753655-jpg-chip_jpg.rf.7bfe60cb35e80bc62ee8bc737d091198.jpg, 0, 0, 0, 0, 1, 0, 0
5_0_3_20161220220253921-jpg-chip_jpg.rf.7bf19fa72a31d75001ca261610ceae2e.jpg, 0, 0, 0, 1, 0, 0, 0
8_1_0_20170109202405671-jpg-chip_jpg.rf.7c3b3efd5b0e928e9748c3a97439d748.jpg, 0, 0, 0, 0, 0, 0, 1
51_1_4_20170103234622539-jpg-chip_jpg.rf.7bbc1a906c5265cae4b08843af5c1327.jpg, 0, 0, 0, 0, 1, 0, 0
30_1_3_20170117154720797-jpg-chip_jpg.rf.7be5d6448023a0e0e1953410846e07d6.jpg, 0, 1, 0, 0, 0, 0, 0
10_1_0_20170103175323250-jpg-chip_jpg.rf.7c2de013680216bb8b9149931164bc87.jpg, 0, 0, 0, 0, 0, 0, 1
75_0_0_20170111205932368-jpg-chip_jpg.rf.7c18ccfade2d9a7d3708f315bcea79b3.jpg, 0, 0, 0, 0, 0, 1, 0
19_1_0_20170109193136416-jpg-chip_jpg.rf.7c1606062bf3649ee078c8b74ad91cf4.jpg, 1, 0, 0, 0, 0, 0, 0
19_0_2_20170105183427303-jpg-chip_jpg.rf.7b8f2cb20df00dcf5deb2917178295e3.jpg, 1, 0, 0, 0, 0, 0, 0
53_1_0_20170110122611684-jpg-chip_jpg.rf.7c55b208e46e545fd6f6c196c0f06b33.jpg, 0, 0, 0, 0, 1, 0, 0
40_0_1_20170117170126359-jpg-chip_jpg.rf.7c3e9bafda8c0872979744239e5a57aa.jpg, 0, 0, 1, 0, 0, 0, 0
5_1_2_20161219160221254-jpg-chip_jpg.rf.7c2f45e9e7d1ce6e463e3b2f1f4aeda3.jpg, 0, 0, 0, 1, 0, 0, 0
12_1_0_20170109200904988-jpg-chip_jpg.rf.7c3b71c9a3b3dae463ceaffbfe0f67be.jpg, 0, 0, 0, 0, 0, 0, 1
26_0_1_20170116200636640-jpg-chip_jpg.rf.7c4b07e8102ca38e5918d4277b124d79.jpg, 0, 1, 0, 0, 0, 0, 0
32_0_0_20170117120718633-jpg-chip_jpg.rf.7c5b18c5ff083d253e806de03f39092e.jpg, 0, 1, 0, 0, 0, 0, 0
85_1_0_20170110183957671-jpg-chip_jpg.rf.7c9531ef1d8d7e1efc0d7c56cbcb8a34.jpg, 0, 0, 0, 0, 0, 1, 0
93_1_0_20170110141221528-jpg-chip_jpg.rf.7c8addd980b38e68094347fbbee3f6eb.jpg, 0, 0, 0, 0, 0, 1, 0
17_0_0_20170117091447979-jpg-chip_jpg.rf.7cb8d6e9a5cf55629b359ae021c092ef.jpg, 1, 0, 0, 0, 0, 0, 0
5_1_0_20170109192447108-jpg-chip_jpg.rf.7c3ff56663920d4447653a566394829a.jpg, 0, 0, 0, 1, 0, 0, 0
18_1_4_20170117193229357-jpg-chip_jpg.rf.7ce61626cd4ebd3366bac37aa04e6b57.jpg, 1, 0, 0, 0, 0, 0, 0
51_1_0_20170109132703508-jpg-chip_jpg.rf.7cc62d5e6c4175f055fbd1379038107f.jpg, 0, 0, 0, 0, 1, 0, 0
53_1_0_20170110160643235-jpg-chip_jpg.rf.7cbece504eb39b31a20029e7f91201fc.jpg, 0, 0, 0, 0, 1, 0, 0
70_0_0_20170111200011745-jpg-chip_jpg.rf.7d755e5f766b489e87935e9cc3c406ad.jpg, 0, 0, 0, 0, 0, 1, 0
4_0_0_20161219204117636-jpg-chip_jpg.rf.7c9a7e9fc862c93821a8b45190405854.jpg, 0, 0, 0, 1, 0, 0, 0
30_0_0_20170116221939722-jpg-chip_jpg.rf.7ca08ff6e645ef69079297acaefeff26.jpg, 0, 1, 0, 0, 0, 0, 0
32_1_0_20170104171643865-jpg-chip_jpg.rf.7cd31fa214c5d7fe7e68d7473f1b2f13.jpg, 0, 1, 0, 0, 0, 0, 0
73_1_0_20170120225339921-jpg-chip_jpg.rf.7cc0c96cce9138854c782a69fa83f029.jpg, 0, 0, 0, 0, 0, 1, 0
4_0_2_20161219141202384-jpg-chip_jpg.rf.7c67bfb73e6001ee9e869802c1d91967.jpg, 0, 0, 0, 1, 0, 0, 0
9_0_0_20170110220130810-jpg-chip_jpg.rf.7d300cbfcefbbc6d918db79c26c5c707.jpg, 0, 0, 0, 0, 0, 0, 1
5_0_2_20161219140923888-jpg-chip_jpg.rf.7d3f279b686f898d919fd0716e6f9de2.jpg, 0, 0, 0, 1, 0, 0, 0
9_0_0_20170110225018913-jpg-chip_jpg.rf.7d2161511e8c3b68ead071f1c333e029.jpg, 0, 0, 0, 0, 0, 0, 1
50_0_3_20170119204134671-jpg-chip_jpg.rf.7d0ab6949e4e25582e96c13f4b8a5a04.jpg, 0, 0, 0, 0, 1, 0, 0
6_1_0_20170109201058867-jpg-chip_jpg.rf.7d96007ef4839b7a53c8e4c178a86170.jpg, 0, 0, 0, 1, 0, 0, 0
17_0_1_20170117103419741-jpg-chip_jpg.rf.7cdeca8eaf439c374008d620f908034e.jpg, 1, 0, 0, 0, 0, 0, 0
60_1_0_20170110141812183-jpg-chip_jpg.rf.7d4ae8c21529160202aacfa08f216ec3.jpg, 0, 0, 0, 0, 0, 1, 0
64_0_0_20170117194627251-jpg-chip_jpg.rf.7db4e953d1eff4562e0837913f31d4a0.jpg, 0, 0, 0, 0, 0, 1, 0
32_0_0_20170117120556801-jpg-chip_jpg.rf.7d2f99592a088f6a49ec760cb37d4d53.jpg, 0, 1, 0, 0, 0, 0, 0
38_0_1_20170113174609987-jpg-chip_jpg.rf.7d390f794c3a56133f680d8b89850331.jpg, 0, 0, 1, 0, 0, 0, 0
15_0_0_20170117134820249-jpg-chip_jpg.rf.7d83ed22949d784ea2d9b38100c7363f.jpg, 1, 0, 0, 0, 0, 0, 0
42_0_2_20170104172454139-jpg-chip_jpg.rf.7dd848d64347fb8c84651e11bf214862.jpg, 0, 0, 1, 0, 0, 0, 0
85_1_0_20170110183935393-jpg-chip_jpg.rf.7df947f387c9f9e30ae6bea627f4f7bc.jpg, 0, 0, 0, 0, 0, 1, 0
8_1_2_20161219153017828-jpg-chip_jpg.rf.7dfbb15347425c3ddf4f8c4070c968da.jpg, 0, 0, 0, 0, 0, 0, 1
15_0_0_20170116201252122-jpg-chip_jpg.rf.7e213da83b423842238f5da09660df81.jpg, 1, 0, 0, 0, 0, 0, 0
15_0_3_20170104225537649-jpg-chip_jpg.rf.7dd9859fc1935fbdfc79ade75ddb3cf7.jpg, 1, 0, 0, 0, 0, 0, 0
17_0_1_20170116182454836-jpg-chip_jpg.rf.7e1c20f0621db9f55f052cf8722300a5.jpg, 1, 0, 0, 0, 0, 0, 0
39_1_0_20170105002727282-jpg-chip_jpg.rf.7e17c7f176ff70c505164a5eee2f850e.jpg, 0, 0, 1, 0, 0, 0, 0
40_1_1_20170117140949600-jpg-chip_jpg.rf.7d7a3450b5b52101b241d13a3867f5b3.jpg, 0, 0, 1, 0, 0, 0, 0
4_1_4_20170103213350292-jpg-chip_jpg.rf.7d9ccc9eb60803df6257f0f84d31cd7e.jpg, 0, 0, 0, 1, 0, 0, 0
29_1_0_20170117092615047-jpg-chip_jpg.rf.7de785bcdcacb18c4e4e1f8d8ccbe9ef.jpg, 0, 1, 0, 0, 0, 0, 0
5_0_3_20161220142906249-jpg-chip_jpg.rf.7e5a45454d0cb511b9030c70929de27c.jpg, 0, 0, 0, 1, 0, 0, 0
65_0_0_20170117204225231-jpg-chip_jpg.rf.7e44340fc864c3880a2e12e901ad801a.jpg, 0, 0, 0, 0, 0, 1, 0
6_0_3_20161220145323231-jpg-chip_jpg.rf.7e4ea89d3b0016e0926692e9db938f83.jpg, 0, 0, 0, 1, 0, 0, 0
31_0_3_20170104231444482-jpg-chip_jpg.rf.7e2ad3ab42be2533ec7ee8014ecdae46.jpg, 0, 1, 0, 0, 0, 0, 0
5_1_1_20170104010044345-jpg-chip_jpg.rf.7e4e688c28786af56055df9cece19dfb.jpg, 0, 0, 0, 1, 0, 0, 0
4_0_2_20161219195053667-jpg-chip_jpg.rf.7ddfa6d67f1c376725833481398e53b7.jpg, 0, 0, 0, 1, 0, 0, 0
18_1_0_20170109214336149-jpg-chip_jpg.rf.7df51b8877950cdc160efec9a15471e2.jpg, 1, 0, 0, 0, 0, 0, 0
53_1_3_20170119200419883-jpg-chip_jpg.rf.7e8195a3e7e23d8ce19c9917d799bd25.jpg, 0, 0, 0, 0, 1, 0, 0
67_0_0_20170113185521375-jpg-chip_jpg.rf.7de6109038fd69748fbf10cd330907af.jpg, 0, 0, 0, 0, 0, 1, 0
51_1_0_20170103183556395-jpg-chip_jpg.rf.7e81e2c5c4bd66a9c819fc2b0decb34a.jpg, 0, 0, 0, 0, 1, 0, 0
26_1_2_20170116184447374-jpg-chip_jpg.rf.7e66016deb1377e1d80388613b79277b.jpg, 0, 1, 0, 0, 0, 0, 0
48_0_0_20170104212127187-jpg-chip_jpg.rf.7e2c274808d7f8e67485f7b57980a047.jpg, 0, 0, 0, 0, 1, 0, 0
40_1_1_20170116231247019-jpg-chip_jpg.rf.7e87c1a7af4525c9c781984c511fd7f6.jpg, 0, 0, 1, 0, 0, 0, 0
52_0_3_20170119205716424-jpg-chip_jpg.rf.7e3076e11aff02e56f24995ac448fcff.jpg, 0, 0, 0, 0, 1, 0, 0
52_1_0_20170109220548552-jpg-chip_jpg.rf.7e96a42ed984857add2dc2b323fb359d.jpg, 0, 0, 0, 0, 1, 0, 0
31_1_0_20170117135716524-jpg-chip_jpg.rf.7ed1057c30308d248c5b2a8951dfd24c.jpg, 0, 1, 0, 0, 0, 0, 0
27_0_4_20170117202117229-jpg-chip_jpg.rf.7eb4e198dce66b9d644637e85a566c42.jpg, 0, 1, 0, 0, 0, 0, 0
32_1_4_20170117203133752-jpg-chip_jpg.rf.7e303c0e159cf28ed76b57df6940ba35.jpg, 0, 1, 0, 0, 0, 0, 0
53_1_0_20170110122530359-jpg-chip_jpg.rf.7f395952067f776b1a3f609baad26270.jpg, 0, 0, 0, 0, 1, 0, 0
5_1_0_20170109194229104-jpg-chip_jpg.rf.7f26b401ca97cffb9add95a36b7f6583.jpg, 0, 0, 0, 1, 0, 0, 0
40_0_1_20170113184933016-jpg-chip_jpg.rf.7ee43e61eab664170005ecb2ecd000ed.jpg, 0, 0, 1, 0, 0, 0, 0
28_0_0_20170116220611954-jpg-chip_jpg.rf.7e9ae1842627875b5485e96908cd3d18.jpg, 0, 1, 0, 0, 0, 0, 0
